lat,lng,peso_carros_ponto,jam_factor,rua
-25.62095,-54.55279,1.79,0.3,Avenida De Los Trabajadores
-25.62055,-54.55317,1.79,0.3,Avenida De Los Trabajadores
-25.62055,-54.55317,1.79,0.3,Avenida De Los Trabajadores
-25.62014,-54.55356,1.79,0.3,Avenida De Los Trabajadores
-25.62014,-54.55356,1.79,0.3,Avenida De Los Trabajadores
-25.61991,-54.55378,1.79,0.3,Avenida De Los Trabajadores
-25.61991,-54.55378,1.79,0.3,Avenida De Los Trabajadores
-25.61899,-54.55467,1.79,0.3,Avenida De Los Trabajadores
-25.61899,-54.55467,1.79,0.3,Avenida De Los Trabajadores
-25.61871,-54.55493,1.79,0.3,Avenida De Los Trabajadores
-25.61871,-54.55493,1.79,0.3,Avenida De Los Trabajadores
-25.6181,-54.55552,1.79,0.3,Avenida De Los Trabajadores
-25.6181,-54.55552,1.79,0.3,Avenida De Los Trabajadores
-25.61797,-54.55564,1.79,0.3,Avenida De Los Trabajadores
-25.61797,-54.55564,1.79,0.3,Avenida De Los Trabajadores
-25.61757,-54.55603,1.79,0.3,Avenida De Los Trabajadores
-25.61757,-54.55603,1.79,0.3,Avenida De Los Trabajadores
-25.61749,-54.55611,1.79,0.3,Avenida De Los Trabajadores
-25.61749,-54.55611,1.79,0.3,Avenida De Los Trabajadores
-25.61731,-54.55628,1.79,0.3,Avenida De Los Trabajadores
-25.61731,-54.55628,1.79,0.3,Avenida De Los Trabajadores
-25.61692,-54.55665,1.79,0.3,Avenida De Los Trabajadores
-25.61692,-54.55665,1.79,0.3,Avenida De Los Trabajadores
-25.61647,-54.55709,1.79,0.3,Avenida De Los Trabajadores
-25.61647,-54.55709,1.79,0.3,Avenida De Los Trabajadores
-25.61641,-54.55715,1.79,0.3,Avenida De Los Trabajadores
-25.61641,-54.55715,1.79,0.3,Avenida De Los Trabajadores
-25.61623,-54.55732,1.79,0.3,Avenida De Los Trabajadores
-25.61623,-54.55732,1.79,0.3,Avenida De Los Trabajadores
-25.61594,-54.5576,1.79,0.3,Avenida De Los Trabajadores
-25.61594,-54.5576,1.79,0.3,Avenida De Los Trabajadores
-25.61566,-54.55787,1.79,0.3,Avenida De Los Trabajadores
-25.61566,-54.55787,1.79,0.3,Avenida De Los Trabajadores
-25.61535,-54.55816,1.79,0.3,Avenida De Los Trabajadores
-25.61535,-54.55816,1.79,0.3,Avenida De Los Trabajadores
-25.61526,-54.55825,1.79,0.3,Avenida De Los Trabajadores
-25.61526,-54.55825,1.79,0.3,Avenida De Los Trabajadores
-25.61512,-54.55839,1.79,0.3,Avenida De Los Trabajadores
-25.61512,-54.55839,1.79,0.3,Avenida De Los Trabajadores
-25.61497,-54.55853,1.79,0.3,Avenida De Los Trabajadores
-25.61497,-54.55853,1.79,0.3,Avenida De Los Trabajadores
-25.61477,-54.55873,1.79,0.3,Avenida De Los Trabajadores
-25.61477,-54.55873,1.79,0.3,Avenida De Los Trabajadores
-25.6146,-54.55888,1.79,0.3,Avenida De Los Trabajadores
-25.6146,-54.55888,1.79,0.3,Avenida De Los Trabajadores
-25.61446,-54.55902,1.79,0.3,Avenida De Los Trabajadores
-25.66942,-54.49917,2.7,0.4,Iguazú (Norte)
-25.66986,-54.49955,2.7,0.4,Iguazú (Norte)
-25.67005,-54.49967,2.7,0.4,Iguazú (Norte)
-25.67005,-54.49967,2.7,0.4,Iguazú (Norte)
-25.67039,-54.49996,2.7,0.4,Iguazú (Norte)
-25.67039,-54.49996,2.7,0.4,Iguazú (Norte)
-25.67472,-54.5037,2.7,0.4,Iguazú (Norte)
-25.67472,-54.5037,2.7,0.4,Iguazú (Norte)
-25.67563,-54.50449,2.7,0.4,Iguazú (Norte)
-25.67563,-54.50449,2.7,0.4,Iguazú (Norte)
-25.67605,-54.50486,2.7,0.4,Iguazú (Norte)
-25.67605,-54.50486,2.7,0.4,Iguazú (Norte)
-25.6769,-54.50559,2.7,0.4,Iguazú (Norte)
-25.6769,-54.50559,2.7,0.4,Iguazú (Norte)
-25.67798,-54.50651,2.7,0.4,Iguazú (Norte)
-25.67798,-54.50651,2.7,0.4,Iguazú (Norte)
-25.67854,-54.50693,2.7,0.4,Iguazú (Norte)
-25.6792,-54.50738,2.7,0.4,Iguazú (Norte)
-25.6792,-54.50738,2.7,0.4,Iguazú (Norte)
-25.67998,-54.50787,2.7,0.4,Iguazú (Norte)
-25.67998,-54.50787,2.7,0.4,Iguazú (Norte)
-25.68047,-54.50818,2.7,0.4,Iguazú (Norte)
-25.68047,-54.50818,2.7,0.4,Iguazú (Norte)
-25.68064,-54.50829,2.7,0.4,Iguazú (Norte)
-25.68064,-54.50829,2.7,0.4,Iguazú (Norte)
-25.68089,-54.50845,2.7,0.4,Iguazú (Norte)
-25.68089,-54.50845,2.7,0.4,Iguazú (Norte)
-25.68117,-54.50863,2.7,0.4,Iguazú (Norte)
-25.68117,-54.50863,2.7,0.4,Iguazú (Norte)
-25.68205,-54.50919,2.7,0.4,Iguazú (Norte)
-25.68205,-54.50919,2.7,0.4,Iguazú (Norte)
-25.68301,-54.5098,2.7,0.4,Iguazú (Norte)
-25.68301,-54.5098,2.7,0.4,Iguazú (Norte)
-25.68624,-54.51186,2.7,0.4,Iguazú (Norte)
-25.68624,-54.51186,2.7,0.4,Iguazú (Norte)
-25.68743,-54.51262,2.7,0.4,Iguazú (Norte)
-25.68743,-54.51262,2.7,0.4,Iguazú (Norte)
-25.68785,-54.51289,2.7,0.4,Iguazú (Norte)
-25.68785,-54.51289,2.7,0.4,Iguazú (Norte)
-25.68943,-54.5139,2.7,0.4,Iguazú (Norte)
-25.68987,-54.51416,2.7,0.4,Iguazú (Norte)
-25.69034,-54.51439,2.7,0.4,Iguazú (Norte)
-25.69081,-54.51456,2.7,0.4,Iguazú (Norte)
-25.69107,-54.51463,2.7,0.4,Iguazú (Norte)
-25.69152,-54.51472,2.7,0.4,Iguazú (Norte)
-25.69196,-54.51477,2.7,0.4,Iguazú (Norte)
-25.69463,-54.51481,2.7,0.4,Iguazú (Norte)
-25.69463,-54.51481,2.7,0.4,Iguazú (Norte)
-25.69639,-54.51483,2.7,0.4,Iguazú (Norte)
-25.69639,-54.51483,2.7,0.4,Iguazú (Norte)
-25.69686,-54.51483,2.7,0.4,Iguazú (Norte)
-25.69686,-54.51483,2.7,0.4,Iguazú (Norte)
-25.69919,-54.51485,2.7,0.4,Iguazú (Norte)
-25.69919,-54.51485,2.7,0.4,Iguazú (Norte)
-25.69956,-54.51485,2.7,0.4,Iguazú (Norte)
-25.69956,-54.51485,2.7,0.4,Iguazú (Norte)
-25.70053,-54.51485,2.7,0.4,Iguazú (Norte)
-25.70053,-54.51485,2.7,0.4,Iguazú (Norte)
-25.70281,-54.51487,2.7,0.4,Iguazú (Norte)
-25.70329,-54.5149,2.7,0.4,Iguazú (Norte)
-25.70392,-54.51499,2.7,0.4,Iguazú (Norte)
-25.70392,-54.51499,2.7,0.4,Iguazú (Norte)
-25.70433,-54.51509,2.7,0.4,Iguazú (Norte)
-25.70468,-54.5152,2.7,0.4,Iguazú (Norte)
-25.70594,-54.51571,2.7,0.4,Iguazú (Norte)
-25.70594,-54.51571,2.7,0.4,Iguazú (Norte)
-25.70621,-54.51582,2.7,0.4,Iguazú (Norte)
-25.70621,-54.51582,2.7,0.4,Iguazú (Norte)
-25.70703,-54.51616,2.7,0.4,Iguazú (Norte)
-25.70703,-54.51616,2.7,0.4,Iguazú (Norte)
-25.71213,-54.51824,2.7,0.4,Iguazú (Norte)
-25.71213,-54.51824,2.7,0.4,Iguazú (Norte)
-25.7138,-54.51892,2.7,0.4,Iguazú (Norte)
-25.7138,-54.51892,2.7,0.4,Iguazú (Norte)
-25.71459,-54.51924,2.7,0.4,Iguazú (Norte)
-25.71459,-54.51924,2.7,0.4,Iguazú (Norte)
-25.71539,-54.51957,2.7,0.4,Iguazú (Norte)
-25.71539,-54.51957,2.7,0.4,Iguazú (Norte)
-25.71665,-54.52009,2.7,0.4,Iguazú (Norte)
-25.717,-54.52025,2.7,0.4,Iguazú (Norte)
-25.71761,-54.52059,2.7,0.4,Iguazú (Norte)
-25.7178,-54.52072,2.7,0.4,Iguazú (Norte)
-25.7182,-54.52103,2.7,0.4,Iguazú (Norte)
-25.7182,-54.52103,2.7,0.4,Iguazú (Norte)
-25.7187,-54.52147,2.7,0.4,Iguazú (Norte)
-25.7187,-54.52147,2.7,0.4,Iguazú (Norte)
-25.71923,-54.52194,2.7,0.4,Iguazú (Norte)
-25.71923,-54.52194,2.7,0.4,Iguazú (Norte)
-25.72002,-54.52265,2.7,0.4,Iguazú (Norte)
-25.72002,-54.52265,2.7,0.4,Iguazú (Norte)
-25.72073,-54.52329,2.7,0.4,Iguazú (Norte)
-25.72073,-54.52329,2.7,0.4,Iguazú (Norte)
-25.72176,-54.52423,2.7,0.4,Iguazú (Norte)
-25.72176,-54.52423,2.7,0.4,Iguazú (Norte)
-25.72347,-54.52579,2.7,0.4,Iguazú (Norte)
-25.72347,-54.52579,2.7,0.4,Iguazú (Norte)
-25.72505,-54.52722,2.7,0.4,Iguazú (Norte)
-25.72505,-54.52722,2.7,0.4,Iguazú (Norte)
-25.72601,-54.52808,2.7,0.4,Iguazú (Norte)
-25.72601,-54.52808,2.7,0.4,Iguazú (Norte)
-25.72688,-54.52887,2.7,0.4,Iguazú (Norte)
-25.72688,-54.52887,2.7,0.4,Iguazú (Norte)
-25.72807,-54.52994,2.7,0.4,Iguazú (Norte)
-25.72807,-54.52994,2.7,0.4,Iguazú (Norte)
-25.72856,-54.53038,2.7,0.4,Iguazú (Norte)
-25.72856,-54.53038,2.7,0.4,Iguazú (Norte)
-25.72891,-54.5307,2.7,0.4,Iguazú (Norte)
-25.72891,-54.5307,2.7,0.4,Iguazú (Norte)
-25.72949,-54.53123,2.7,0.4,Iguazú (Norte)
-25.72949,-54.53123,2.7,0.4,Iguazú (Norte)
-25.73033,-54.53197,2.7,0.4,Iguazú (Norte)
-25.73048,-54.53209,2.7,0.4,Iguazú (Norte)
-25.73048,-54.53209,2.7,0.4,Iguazú (Norte)
-25.73062,-54.5322,2.7,0.4,Iguazú (Norte)
-25.73102,-54.53247,2.7,0.4,Iguazú (Norte)
-25.73122,-54.53259,2.7,0.4,Iguazú (Norte)
-25.73157,-54.53277,2.7,0.4,Iguazú (Norte)
-25.73193,-54.53292,2.7,0.4,Iguazú (Norte)
-25.73217,-54.533,2.7,0.4,Iguazú (Norte)
-25.73289,-54.53321,2.7,0.4,Iguazú (Norte)
-25.73289,-54.53321,2.7,0.4,Iguazú (Norte)
-25.7346,-54.53366,2.7,0.4,Iguazú (Norte)
-25.7346,-54.53366,2.7,0.4,Iguazú (Norte)
-25.73499,-54.53376,2.7,0.4,Iguazú (Norte)
-25.73499,-54.53376,2.7,0.4,Iguazú (Norte)
-25.7356,-54.53392,2.7,0.4,Iguazú (Norte)
-25.7356,-54.53392,2.7,0.4,Iguazú (Norte)
-25.73587,-54.53399,2.7,0.4,Iguazú (Norte)
-25.73587,-54.53399,2.7,0.4,Iguazú (Norte)
-25.73617,-54.53407,2.7,0.4,Iguazú (Norte)
-25.73617,-54.53407,2.7,0.4,Iguazú (Norte)
-25.73757,-54.53443,2.7,0.4,Iguazú (Norte)
-25.73757,-54.53443,2.7,0.4,Iguazú (Norte)
-25.73841,-54.53466,2.7,0.4,Iguazú (Norte)
-25.73841,-54.53466,2.7,0.4,Iguazú (Norte)
-25.73875,-54.53475,2.7,0.4,Iguazú (Norte)
-25.73875,-54.53475,2.7,0.4,Iguazú (Norte)
-25.73913,-54.53485,2.7,0.4,Iguazú (Norte)
-25.73913,-54.53485,2.7,0.4,Iguazú (Norte)
-25.73993,-54.53507,2.7,0.4,Iguazú (Norte)
-25.74053,-54.53529,2.7,0.4,Iguazú (Norte)
-25.74091,-54.53546,2.7,0.4,Iguazú (Norte)
-25.7411,-54.53556,2.7,0.4,Iguazú (Norte)
-25.74165,-54.53588,2.7,0.4,Iguazú (Norte)
-25.74165,-54.53588,2.7,0.4,Iguazú (Norte)
-25.74223,-54.53627,2.7,0.4,Iguazú (Norte)
-25.74223,-54.53627,2.7,0.4,Iguazú (Norte)
-25.74329,-54.53701,2.7,0.4,Iguazú (Norte)
-25.74329,-54.53701,2.7,0.4,Iguazú (Norte)
-25.74424,-54.53768,2.7,0.4,Iguazú (Norte)
-25.74424,-54.53768,2.7,0.4,Iguazú (Norte)
-25.74461,-54.53794,2.7,0.4,Iguazú (Norte)
-25.74461,-54.53794,2.7,0.4,Iguazú (Norte)
-25.74541,-54.53849,2.7,0.4,Iguazú (Norte)
-25.74541,-54.53849,2.7,0.4,Iguazú (Norte)
-25.74598,-54.53887,2.7,0.4,Iguazú (Norte)
-25.74636,-54.53909,2.7,0.4,Iguazú (Norte)
-25.74692,-54.53936,2.7,0.4,Iguazú (Norte)
-25.74734,-54.53952,2.7,0.4,Iguazú (Norte)
-25.74734,-54.53952,2.7,0.4,Iguazú (Norte)
-25.74798,-54.53972,2.7,0.4,Iguazú (Norte)
-25.74819,-54.53977,2.7,0.4,Iguazú (Norte)
-25.74863,-54.53985,2.7,0.4,Iguazú (Norte)
-25.74885,-54.53988,2.7,0.4,Iguazú (Norte)
-25.74928,-54.53991,2.7,0.4,Iguazú (Norte)
-25.74978,-54.5399,2.7,0.4,Iguazú (Norte)
-25.74978,-54.5399,2.7,0.4,Iguazú (Norte)
-25.7503,-54.53987,2.7,0.4,Iguazú (Norte)
-25.75118,-54.53979,2.7,0.4,Iguazú (Norte)
-25.75118,-54.53979,2.7,0.4,Iguazú (Norte)
-25.752,-54.53971,2.7,0.4,Iguazú (Norte)
-25.752,-54.53971,2.7,0.4,Iguazú (Norte)
-25.75295,-54.53961,2.7,0.4,Iguazú (Norte)
-25.75295,-54.53961,2.7,0.4,Iguazú (Norte)
-25.75655,-54.53925,2.7,0.4,Iguazú (Norte)
-25.75655,-54.53925,2.7,0.4,Iguazú (Norte)
-25.75831,-54.53907,2.7,0.4,Iguazú (Norte)
-25.75831,-54.53907,2.7,0.4,Iguazú (Norte)
-25.76208,-54.53868,2.7,0.4,Iguazú (Norte)
-25.76208,-54.53868,2.7,0.4,Iguazú (Norte)
-25.76279,-54.53861,2.7,0.4,Iguazú (Norte)
-25.76279,-54.53861,2.7,0.4,Iguazú (Norte)
-25.7634,-54.53855,2.7,0.4,Iguazú (Norte)
-25.7634,-54.53855,2.7,0.4,Iguazú (Norte)
-25.76577,-54.53832,2.7,0.4,Iguazú (Norte)
-25.76577,-54.53832,2.7,0.4,Iguazú (Norte)
-25.76688,-54.53821,2.7,0.4,Iguazú (Norte)
-25.76688,-54.53821,2.7,0.4,Iguazú (Norte)
-25.76855,-54.53804,2.7,0.4,Iguazú (Norte)
-25.76855,-54.53804,2.7,0.4,Iguazú (Norte)
-25.77359,-54.53753,2.7,0.4,Iguazú (Norte)
-25.77359,-54.53753,2.7,0.4,Iguazú (Norte)
-25.77558,-54.53733,2.7,0.4,Iguazú (Norte)
-25.77558,-54.53733,2.7,0.4,Iguazú (Norte)
-25.77661,-54.53722,2.7,0.4,Iguazú (Norte)
-25.77661,-54.53722,2.7,0.4,Iguazú (Norte)
-25.78014,-54.53687,2.7,0.4,Iguazú (Norte)
-25.7819,-54.53668,2.7,0.4,Iguazú (Norte)
-25.7819,-54.53668,2.7,0.4,Iguazú (Norte)
-25.78269,-54.5366,2.7,0.4,Iguazú (Norte)
-25.78269,-54.5366,2.7,0.4,Iguazú (Norte)
-25.78452,-54.53642,2.7,0.4,Iguazú (Norte)
-25.78452,-54.53642,2.7,0.4,Iguazú (Norte)
-25.78534,-54.53634,2.7,0.4,Iguazú (Norte)
-25.78534,-54.53634,2.7,0.4,Iguazú (Norte)
-25.78673,-54.53621,2.7,0.4,Iguazú (Norte)
-25.78696,-54.5362,2.7,0.4,Iguazú (Norte)
-25.78767,-54.53621,2.7,0.4,Iguazú (Norte)
-25.78816,-54.53625,2.7,0.4,Iguazú (Norte)
-25.78879,-54.53633,2.7,0.4,Iguazú (Norte)
-25.78879,-54.53633,2.7,0.4,Iguazú (Norte)
-25.79006,-54.53651,2.7,0.4,Iguazú (Norte)
-25.79006,-54.53651,2.7,0.4,Iguazú (Norte)
-25.79213,-54.53682,2.7,0.4,Iguazú (Norte)
-25.79213,-54.53682,2.7,0.4,Iguazú (Norte)
-25.79279,-54.53692,2.7,0.4,Iguazú (Norte)
-25.79279,-54.53692,2.7,0.4,Iguazú (Norte)
-25.79331,-54.537,2.7,0.4,Iguazú (Norte)
-25.79331,-54.537,2.7,0.4,Iguazú (Norte)
-25.79482,-54.53723,2.7,0.4,Iguazú (Norte)
-25.79482,-54.53723,2.7,0.4,Iguazú (Norte)
-25.79509,-54.53727,2.7,0.4,Iguazú (Norte)
-25.79509,-54.53727,2.7,0.4,Iguazú (Norte)
-25.7958,-54.53738,2.7,0.4,Iguazú (Norte)
-25.7958,-54.53738,2.7,0.4,Iguazú (Norte)
-25.79627,-54.53745,2.7,0.4,Iguazú (Norte)
-25.79627,-54.53745,2.7,0.4,Iguazú (Norte)
-25.79674,-54.53752,2.7,0.4,Iguazú (Norte)
-25.79674,-54.53752,2.7,0.4,Iguazú (Norte)
-25.79767,-54.53766,2.7,0.4,Iguazú (Norte)
-25.79767,-54.53766,2.7,0.4,Iguazú (Norte)
-25.79837,-54.53776,2.7,0.4,Iguazú (Norte)
-25.79837,-54.53776,2.7,0.4,Iguazú (Norte)
-25.79876,-54.53782,2.7,0.4,Iguazú (Norte)
-25.79876,-54.53782,2.7,0.4,Iguazú (Norte)
-25.79971,-54.53797,2.7,0.4,Iguazú (Norte)
-25.79971,-54.53797,2.7,0.4,Iguazú (Norte)
-25.80016,-54.53804,2.7,0.4,Iguazú (Norte)
-25.80016,-54.53804,2.7,0.4,Iguazú (Norte)
-25.80112,-54.53818,2.7,0.4,Iguazú (Norte)
-25.80112,-54.53818,2.7,0.4,Iguazú (Norte)
-25.80167,-54.53826,2.7,0.4,Iguazú (Norte)
-25.80167,-54.53826,2.7,0.4,Iguazú (Norte)
-25.80439,-54.53867,2.7,0.4,Iguazú (Norte)
-25.80439,-54.53867,2.7,0.4,Iguazú (Norte)
-25.80557,-54.53885,2.7,0.4,Iguazú (Norte)
-25.80557,-54.53885,2.7,0.4,Iguazú (Norte)
-25.80736,-54.53911,2.7,0.4,Iguazú (Norte)
-25.80777,-54.53915,2.7,0.4,Iguazú (Norte)
-25.80798,-54.53916,2.7,0.4,Iguazú (Norte)
-25.80871,-54.53916,2.7,0.4,Iguazú (Norte)
-25.80929,-54.53912,2.7,0.4,Iguazú (Norte)
-25.80972,-54.53907,2.7,0.4,Iguazú (Norte)
-25.80972,-54.53907,2.7,0.4,Iguazú (Norte)
-25.81088,-54.53891,2.7,0.4,Iguazú (Norte)
-25.81088,-54.53891,2.7,0.4,Iguazú (Norte)
-25.81341,-54.53855,2.7,0.4,Iguazú (Norte)
-25.81341,-54.53855,2.7,0.4,Iguazú (Norte)
-25.81603,-54.53817,2.7,0.4,Iguazú (Norte)
-25.61452,-54.5591,1.96,0.0,101
-25.61483,-54.55881,1.96,0.0,101
-25.61483,-54.55881,1.96,0.0,101
-25.61502,-54.55861,1.96,0.0,101
-25.61502,-54.55861,1.96,0.0,101
-25.61518,-54.55845,1.96,0.0,101
-25.61518,-54.55845,1.96,0.0,101
-25.61536,-54.55828,1.96,0.0,101
-25.61536,-54.55828,1.96,0.0,101
-25.61572,-54.55794,1.96,0.0,101
-25.61572,-54.55794,1.96,0.0,101
-25.61599,-54.55768,1.96,0.0,101
-25.61599,-54.55768,1.96,0.0,101
-25.61646,-54.55723,1.96,0.0,101
-25.61646,-54.55723,1.96,0.0,101
-25.61653,-54.55716,1.96,0.0,101
-25.61653,-54.55716,1.96,0.0,101
-25.61697,-54.55674,1.96,0.0,101
-25.61697,-54.55674,1.96,0.0,101
-25.61736,-54.55636,1.96,0.0,101
-25.61736,-54.55636,1.96,0.0,101
-25.61755,-54.55618,1.96,0.0,101
-25.61755,-54.55618,1.96,0.0,101
-25.61762,-54.55611,1.96,0.0,101
-25.61762,-54.55611,1.96,0.0,101
-25.61804,-54.5557,1.96,0.0,101
-25.61804,-54.5557,1.96,0.0,101
-25.6182,-54.55555,1.96,0.0,101
-25.6182,-54.55555,1.96,0.0,101
-25.61879,-54.555,1.96,0.0,101
-25.61879,-54.555,1.96,0.0,101
-25.61999,-54.55385,1.96,0.0,101
-25.61999,-54.55385,1.96,0.0,101
-25.6202,-54.55364,1.96,0.0,101
-25.6202,-54.55364,1.96,0.0,101
-25.62059,-54.55325,1.96,0.0,101
-25.62059,-54.55325,1.96,0.0,101
-25.62114,-54.55274,1.96,0.0,101
-25.62114,-54.55274,1.96,0.0,101
-25.62168,-54.55223,1.96,0.0,101
-25.62168,-54.55223,1.96,0.0,101
-25.62175,-54.55216,1.96,0.0,101
-25.62175,-54.55216,1.96,0.0,101
-25.62204,-54.55188,1.96,0.0,101
-25.62204,-54.55188,1.96,0.0,101
-25.62221,-54.55172,1.96,0.0,101
-25.62221,-54.55172,1.96,0.0,101
-25.62346,-54.55052,1.96,0.0,101
-25.62346,-54.55052,1.96,0.0,101
-25.62397,-54.55003,1.96,0.0,101
-25.62397,-54.55003,1.96,0.0,101
-25.62427,-54.54975,1.96,0.0,101
-25.62427,-54.54975,1.96,0.0,101
-25.62482,-54.54922,1.96,0.0,101
-25.62482,-54.54922,1.96,0.0,101
-25.62528,-54.54878,1.96,0.0,101
-25.62528,-54.54878,1.96,0.0,101
-25.62588,-54.54821,1.96,0.0,101
-25.62588,-54.54821,1.96,0.0,101
-25.62623,-54.54788,1.96,0.0,101
-25.62623,-54.54788,1.96,0.0,101
-25.62633,-54.54778,1.96,0.0,101
-25.62643,-54.54765,1.96,0.0,101
-25.62643,-54.54765,1.96,0.0,101
-25.62673,-54.54738,1.96,0.0,101
-25.62673,-54.54738,1.96,0.0,101
-25.62713,-54.54702,1.96,0.0,101
-25.62713,-54.54702,1.96,0.0,101
-25.62755,-54.54662,1.96,0.0,101
-25.62755,-54.54662,1.96,0.0,101
-25.62778,-54.5464,1.96,0.0,101
-25.62778,-54.5464,1.96,0.0,101
-25.62802,-54.54617,1.96,0.0,101
-25.62802,-54.54617,1.96,0.0,101
-25.62835,-54.54585,1.96,0.0,101
-25.62835,-54.54585,1.96,0.0,101
-25.62879,-54.54543,1.96,0.0,101
-25.62879,-54.54543,1.96,0.0,101
-25.62916,-54.54508,1.96,0.0,101
-25.62916,-54.54508,1.96,0.0,101
-25.63063,-54.54367,1.96,0.0,101
-25.63063,-54.54367,1.96,0.0,101
-25.63181,-54.54255,1.96,0.0,101
-25.63264,-54.54178,1.96,0.0,101
-25.63264,-54.54178,1.96,0.0,101
-25.6329,-54.54153,1.96,0.0,101
-25.6329,-54.54153,1.96,0.0,101
-25.6342,-54.54032,1.96,0.0,101
-25.6342,-54.54032,1.96,0.0,101
-25.6345,-54.54004,1.96,0.0,101
-25.6345,-54.54004,1.96,0.0,101
-25.63503,-54.53955,1.96,0.0,101
-25.63503,-54.53955,1.96,0.0,101
-25.63644,-54.53825,1.96,0.0,101
-25.63644,-54.53825,1.96,0.0,101
-25.63754,-54.53723,1.96,0.0,101
-25.63754,-54.53723,1.96,0.0,101
-25.63774,-54.53705,1.96,0.0,101
-25.63774,-54.53705,1.96,0.0,101
-25.63888,-54.53599,1.96,0.0,101
-25.63888,-54.53599,1.96,0.0,101
-25.6393,-54.5356,1.96,0.0,101
-25.6393,-54.5356,1.96,0.0,101
-25.6397,-54.53523,1.96,0.0,101
-25.6397,-54.53523,1.96,0.0,101
-25.64044,-54.53454,1.96,0.0,101
-25.64044,-54.53454,1.96,0.0,101
-25.64095,-54.53407,1.96,0.0,101
-25.64152,-54.53352,1.96,0.0,101
-25.64152,-54.53352,1.96,0.0,101
-25.64183,-54.53321,1.96,0.0,101
-25.64199,-54.53303,1.96,0.0,101
-25.64229,-54.53267,1.96,0.0,101
-25.64294,-54.53185,1.96,0.0,101
-25.64294,-54.53185,1.96,0.0,101
-25.64341,-54.53125,1.96,0.0,101
-25.64341,-54.53125,1.96,0.0,101
-25.64416,-54.53029,1.96,0.0,101
-25.64416,-54.53029,1.96,0.0,101
-25.64589,-54.52807,1.96,0.0,101
-25.64589,-54.52807,1.96,0.0,101
-25.64702,-54.52662,1.96,0.0,101
-25.64702,-54.52662,1.96,0.0,101
-25.64825,-54.52505,1.96,0.0,101
-25.64825,-54.52505,1.96,0.0,101
-25.65092,-54.52163,1.96,0.0,101
-25.65092,-54.52163,1.96,0.0,101
-25.65186,-54.52043,1.96,0.0,101
-25.65186,-54.52043,1.96,0.0,101
-25.65247,-54.51965,1.96,0.0,101
-25.65247,-54.51965,1.96,0.0,101
-25.65267,-54.51939,1.96,0.0,101
-25.65267,-54.51939,1.96,0.0,101
-25.65325,-54.51865,1.96,0.0,101
-25.65325,-54.51865,1.96,0.0,101
-25.65411,-54.51756,1.96,0.0,101
-25.65411,-54.51756,1.96,0.0,101
-25.65486,-54.51661,1.96,0.0,101
-25.65486,-54.51661,1.96,0.0,101
-25.65538,-54.51594,1.96,0.0,101
-25.65538,-54.51594,1.96,0.0,101
-25.65822,-54.51232,1.96,0.0,101
-25.65822,-54.51232,1.96,0.0,101
-25.65921,-54.51106,1.96,0.0,101
-25.65921,-54.51106,1.96,0.0,101
-25.65964,-54.51051,1.96,0.0,101
-25.65964,-54.51051,1.96,0.0,101
-25.66009,-54.50994,1.96,0.0,101
-25.66009,-54.50994,1.96,0.0,101
-25.66068,-54.50918,1.96,0.0,101
-25.66068,-54.50918,1.96,0.0,101
-25.66102,-54.50875,1.96,0.0,101
-25.66102,-54.50875,1.96,0.0,101
-25.66149,-54.50815,1.96,0.0,101
-25.66149,-54.50815,1.96,0.0,101
-25.66178,-54.50778,1.96,0.0,101
-25.66178,-54.50778,1.96,0.0,101
-25.66246,-54.50691,1.96,0.0,101
-25.66246,-54.50691,1.96,0.0,101
-25.66294,-54.5063,1.96,0.0,101
-25.66294,-54.5063,1.96,0.0,101
-25.66547,-54.50307,1.96,0.0,101
-25.66547,-54.50307,1.96,0.0,101
-25.66575,-54.50271,1.96,0.0,101
-25.66575,-54.50271,1.96,0.0,101
-25.66784,-54.50005,1.96,0.0,101
-25.66784,-54.50005,1.96,0.0,101
-25.66807,-54.49982,1.96,0.0,101
-25.66844,-54.49936,1.96,0.0,101
-25.66844,-54.49936,1.96,0.0,101
-25.66867,-54.49921,1.96,0.0,101
-25.66881,-54.49915,1.96,0.0,101
-25.66889,-54.49913,1.96,0.0,101
-25.66905,-54.49912,1.96,0.0,101
-25.66942,-54.49917,1.96,0.0,101
-25.59812,-54.56928,1.25,1.7,Hipólito Yrigoyen
-25.59811,-54.56854,1.25,1.7,Hipólito Yrigoyen
-25.59811,-54.56854,1.25,1.7,Hipólito Yrigoyen
-25.59809,-54.56777,1.25,1.7,Hipólito Yrigoyen
-25.59809,-54.56777,1.25,1.7,Hipólito Yrigoyen
-25.5981,-54.56705,1.25,1.7,Hipólito Yrigoyen
-25.5981,-54.56705,1.25,1.7,Hipólito Yrigoyen
-25.59811,-54.56661,1.25,1.7,Hipólito Yrigoyen
-25.59814,-54.56646,1.25,1.7,Hipólito Yrigoyen
-25.5981,-54.56705,1.48,3.7,Avenida Córdoba
-25.59809,-54.56777,1.48,3.7,Avenida Córdoba
-25.59809,-54.56777,1.48,3.7,Avenida Córdoba
-25.59811,-54.56854,1.48,3.7,Avenida Córdoba
-25.59811,-54.56854,1.48,3.7,Avenida Córdoba
-25.59812,-54.56928,1.48,3.7,Avenida Córdoba
-25.59812,-54.56928,1.48,3.7,Avenida Córdoba
-25.59814,-54.56994,1.48,3.7,Avenida Córdoba
